Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2022,"Collin McHugh","ATL",3,2,0,58,0,69.1,9.735578708571417,1.8173080255999978,0.6490385805714278,0.2658959537572254,0.79365079,0.398876404,0.072463768,91.30963134765625,2.5961543222857113,,2.7085847737520976,3.2443371153708584,1.3745566606521606,"Collin McHugh",7531,543521
2020,"Zach Davies","SDP",7,4,0,12,12,69.1,8.177883415532712,2.466345791986056,1.168269059361816,0.24864864864864866,0.78175896,0.412698412,0.128571428,,2.725961138510904,,3.883726906071063,4.143049747859406,1.3737835884094238,"Zach Davies",13183,605200
2019,"Yonny Chirinos","TBR",9,5,0,26,18,133.1,7.694999743151674,1.889999936914446,1.5524999481797235,0.24585635359116023,0.7400722,0.433070866,0.181102362,94.37025531969573,3.847499871575837,,4.44400943465233,4.096228048821247,1.373585268855095,"Yonny Chirinos",16401,630023
2021,"Matthew Boyd","DET",3,8,0,15,15,78.2,7.6652544850900455,2.631356017269717,1.0296610502359762,0.2943722943722944,0.74152542,0.383966244,0.092783505,92.15695691464552,3.889830634224799,,4.098000254161192,4.786260356230493,1.3695029020309448,"Matthew Boyd",15440,571510
2024,"Frankie Montas","- - -",7,11,0,30,30,150.2,8.840708337661791,3.942478042470799,1.4336283790802904,0.2822384428223844,0.68946188,0.41588785,0.148148148,95.75308814010357,4.838495779395981,,4.7063028521167745,4.261249924982076,1.3650277256965637,"Frankie Montas",14309,593423
2024,"Dean Kremer","BAL",8,10,0,24,24,129.2,8.537275734028224,3.5398460360604833,1.2493574244919352,0.2569832402234637,0.66282421,0.416666666,0.115384615,93.55228365384616,4.095116002501343,,4.32329220837492,4.337739340901206,1.3646489381790161,"Dean Kremer",19350,665152
2019,"José Leclerc","TEX",2,4,14,70,3,68.2,13.106798422259452,5.111651384681186,0.9174758895581616,0.30612244897959184,0.72247706,0.348993288,0.104477611,96.76647532280302,4.325243479345619,,3.5926503190177255,4.208331894671463,1.3622647747397423,"Jose Leclerc",14524,600917
2024,"Kyle Bradish","BAL",2,0,0,8,8,39.1,12.127119036112608,3.432203500786587,0.45762713343821165,0.2777777777777778,0.78199052,0.549450549,0.071428571,,2.74576280062927,,2.505462807767934,2.9207908391830824,1.3597007989883423,"Kyle Bradish",24586,680694
2022,"Félix Bautista","BAL",4,4,15,65,0,65.2,12.060915573959052,3.152284752284752,0.9593910115649246,0.23134328358208955,0.84291188,0.428571428,0.127272727,99.28674498600746,2.1928937407198275,,2.9144614278482237,2.7685779111025957,1.3596221208572388,"Felix Bautista",20666,642585
2024,"Osvaldo Bido","OAK",5,3,0,16,9,63.1,8.952632028310274,3.6947370275566214,0.4263158108719179,0.25,0.71030641,0.296296296,0.037974683,94.99340355282737,3.410526486975343,,3.3559534720106474,4.6261956003714655,1.357404962182045,"Osvaldo Bido",23150,674370
2022,"Giovanny Gallegos","STL",3,6,14,57,0,59,11.135593940320673,2.745762889394139,0.9152542964647129,0.2608695652173913,0.71705426,0.274647887,0.076923076,94.53929268973214,3.0508476548823764,,2.8751428507279124,3.51020752753009,1.3540284633636475,"Giovanny Gallegos",14986,606149
2022,"Matt Moore","TEX",5,2,5,63,0,74,10.094595635346659,4.621622098110518,0.3648649024824093,0.2569832402234637,0.81145585,0.438888888,0.042253521,93.96967608065954,1.9459461465728498,,2.977295852595649,3.870623345792793,1.349560260772705,"Matt Moore",1890,519043
2024,"Chris Flexen","CHW",3,15,0,33,30,160,6.91875024743379,3.5437501267343805,1.350000048279764,0.3151515151515151,0.70955535,0.356031128,0.103896103,91.43145376352163,4.950000177025801,,4.797729836627844,5.03069198144204,1.3469198346138,"Chris Flexen",13896,623167
2023,"Pete Fairbanks","TBR",2,4,25,49,0,45.1,13.500001514659377,3.97058868078217,0.5955883021173255,0.25842696629213485,0.7860262,0.488888888,0.111111111,98.99991391184572,2.5808826425084104,,2.703569709388436,2.8279924591568193,1.3465330600738525,"Pete Fairbanks",17998,664126
2021,"Zac Gallen","ARI",4,10,0,23,23,121.1,10.310439992650629,3.63461553697756,1.40934071841987,0.2861736334405145,0.74593796,0.436923076,0.158333333,93.38923716421144,4.302197982544866,,4.249704497396883,3.9589637312859596,1.3462244272232056,"Zac Gallen",19291,668678
2018,"Craig Kimbrel","BOS",5,1,42,63,0,62.1,13.860967090942738,4.475937289783593,1.010695517047908,0.21621621621621623,0.8302583,0.282051282,0.127272727,97.24653627622378,2.7433164034157502,,3.1283460038053716,3.125760394349682,1.343971610069275,"Craig Kimbrel",6655,518886
2022,"Bryan Baker","BAL",4,3,1,66,2,69.2,9.818184058217696,3.358852440969212,0.38755989703490906,0.3114754098360656,0.70754717,0.423913043,0.046153846,96.36099082060709,3.4880390733141815,,2.7392251748888508,3.5606226530666327,1.3417705595493317,"Bryan Baker",19804,641329
2018,"Collin McHugh","HOU",6,2,0,58,0,72.1,11.69585459060574,2.6129036851353247,0.7465439100386642,0.2484076433121019,0.84664537,0.345679012,0.084507042,92.16454095008389,1.9907837601031044,,2.7180351846411233,3.2608648464227312,1.3409688472747803,"Collin McHugh",7531,543521
2022,"Scott Effross","- - -",1,4,4,60,1,56.2,9.847060922669327,2.3823534490329017,0.47647068980658036,0.28378378378378377,0.66901408,0.445945945,0.055555555,90.96049308776855,2.5411770123017616,,2.459489686002339,3.1819595073157663,1.3406198658049107,"Scott Effross",18384,664123
2022,"Jakob Junis","SFG",5,7,0,23,17,112,7.875,2.0089285714285716,1.0446428571428572,0.3165680473372781,0.70336391,0.431034482,0.112068965,92.00489908854166,4.419642857142857,,3.6481452873774938,3.672456455762897,1.3375393748283386,"Jakob Junis",13619,596001
2024,"Calvin Faucher","MIA",2,3,6,53,0,53.2,10.565218642953747,4.360248963758689,0,0.34507042253521125,0.6835443,0.464285714,0,96.16922729863222,3.186335781208273,,2.495672245403843,3.7635055312544816,1.3335860967636108,"Calvin Faucher",20116,676534
2018,"Wade Miley","MIL",5,2,0,16,16,80.2,5.578512572564766,3.0123967891849737,0.3347107543538859,0.26877470355731226,0.75910931,0.528455284,0.051724137,91.40054446703768,2.566115783379792,,3.5943158869746283,4.298369740049722,1.332150936126709,"Wade Miley",8779,489119
2024,"Lance Lynn","STL",7,4,0,23,23,117.1,8.360795816976193,3.375000146302316,1.2272727804735695,0.2869822485207101,0.6998557,0.362857142,0.111111111,92.49589554704016,3.835227438979905,,4.308525282341589,4.391444693571976,1.332106351852417,"Lance Lynn",2520,458681
2021,"Joe Ross","WSN",5,9,0,20,19,108,9.083333333333334,2.8333333333333335,1.4166666666666667,0.2773972602739726,0.71428571,0.432343234,0.154545454,93.88375102609828,4.166666666666667,,4.364478566911486,4.115217769918619,1.3310222327709198,"Joe Ross",12972,605452
2018,"Jesse Chavez","- - -",5,2,5,62,0,95.1,8.685314453623459,1.6048950620825957,1.2272726945337498,0.2784313725490196,0.88164251,0.441947565,0.136842105,92.7457634420956,2.548950980954711,,3.538053943323993,3.4111668941349165,1.3308005332946777,"Jesse Chavez",5448,445926
2018,"Jace Fry","CHW",2,3,4,59,1,51.1,12.272733960836513,3.5064954173818608,0.7012990834763722,0.2773109243697479,0.57251908,0.453781512,0.1,93.55261868149486,4.383119271727326,,2.673418323360999,2.9474042634133957,1.327842965722084,"Jace Fry",16159,605240
2019,"Danny Duffy","KCR",7,6,0,23,23,130.2,7.920918059021383,3.1683672236085534,1.446428515125644,0.28493150684931506,0.73529412,0.360313315,0.130434782,92.53350174328513,4.3392855453769315,,4.782886965659103,5.14458705612928,1.326881766319275,"Danny Duffy",3542,518633
2021,"Austin Gomber","COL",9,9,0,23,23,115.1,8.817919464019575,3.199422106414182,1.5606937104459426,0.26366559485530544,0.69491525,0.443076923,0.168067226,91.7945613379814,4.526011760293233,,4.609340544322744,4.175459829212093,1.3268715143203735,"Austin Gomber",16561,596295
2018,"Blaine Hardy","DET",4,5,1,30,13,86,6.906978429234587,2.302326143078196,1.0465118832173617,0.2749003984063745,0.74157303,0.420233463,0.093457943,87.9774126711145,3.55814040293903,,3.9743852627219836,4.517673947575005,1.3216820657253265,"Blaine Hardy",6499,543278
2018,"Richard Rodríguez","PIT",4,3,0,63,0,69.1,11.423080275045622,2.4663468775666684,0.6490386519912286,0.30864197530864196,0.83333333,0.375,0.065789473,93.05774977863047,2.4663468775666684,,2.597931410716082,3.470855909034185,1.3199776411056519,"Richard Rodriguez",13549,593144
2021,"Michael Pineda","MIN",9,8,0,22,21,109.1,7.243902776015807,1.7286586170037719,1.3993903090030535,0.29393939393939394,0.77738516,0.397660818,0.13076923,90.85706690564058,3.6219513880079033,,4.21271709780265,4.289245239684867,1.3187946379184723,"Michael Pineda",5372,501381
2023,"José Alvarado","PHI",0,2,10,42,0,41.1,13.935484299674627,3.919354959283489,0.6532258265472481,0.3103448275862069,0.75342466,0.539325842,0.136363636,99.05479431152344,1.7419355374593284,,2.4082661398987857,2.344727555369168,1.318750262260437,"Jose Alvarado",17780,621237
2021,"Zach Thompson","MIA",3,7,0,26,14,75,7.920000503540071,3.3600002136230604,0.7200000457763701,0.2688679245283019,0.68925234,0.433962264,0.070588235,92.29484304589538,3.2400002059936654,,3.690034155527753,4.649644626672141,1.317925825715065,"Zach Thompson",16094,605507
2019,"Aaron Bummer","CHW",0,0,1,58,0,67.2,7.980296766203596,3.1921187064814385,0.5320197844135731,0.22807017543859648,0.82298137,0.720930232,0.137931034,95.11602105034723,2.1280791376542925,,3.4061277311906872,3.4901716439726993,1.316754698753357,"Aaron Bummer",16258,607481
2024,"Declan Cronin","MIA",3,4,0,56,0,70.1,9.213271807859847,3.1990527110624467,0.12796210844249786,0.3645320197044335,0.61776062,0.576354679,0.020833333,93.99001593338816,4.350711687044928,,2.5835412842739713,3.4305993070637726,1.3109031915664673,"Declan Cronin",25645,686539
2023,"Hunter Harvey","WSN",4,4,10,57,0,60.2,9.93956210621628,1.9285717519524126,1.0384617125897606,0.2534246575342466,0.77235772,0.434210526,0.122807017,98.37625027032873,2.818681791315065,,3.2880073979919837,3.341431307639449,1.3094713687896729,"Hunter Harvey",15507,640451
2020,"Spencer Turnbull","DET",4,4,0,11,11,56.2,8.099999272963645,4.605881939528348,0.3176470303122998,0.2848101265822785,0.70478723,0.5,0.045454545,93.87938218390805,3.9705878789037476,,3.4914192884108624,4.529849699091148,1.3092814683914185,"Spencer Turnbull",16207,605513
2023,"Brent Suter","COL",4,3,0,57,2,69.1,7.139423600668071,3.245192545758214,0.3894231054909857,0.30097087378640774,0.64189189,0.465346534,0.044776119,,3.3750002475885426,,3.4425403732519895,4.477750557579046,1.3075168523937464,"Brent Suter",13942,608718
2021,"Matt Barnes","BOS",6,5,24,60,0,54.2,13.82926990105116,3.2926833097740857,1.3170733239096344,0.3055555555555556,0.73359073,0.417391304,0.150943396,96.15697495906113,3.7865858062401987,,3.2066194925756424,3.0147510442099255,1.307235836982727,"Matt Barnes",12863,598264
2021,"Lucas Sims","CIN",5,3,7,47,0,47,14.553193851745906,3.446809070150346,1.148936356716782,0.3076923076923077,0.6302521,0.263157894,0.133333333,95.31537190273669,4.404256034080998,,2.99982132887937,3.0295297527762686,1.306571125984192,"Lucas Sims",13470,608371
2022,"Germán Márquez","COL",9,13,0,31,31,181.2,7.431193076664248,3.1211010921989844,1.4862386153328497,0.29135338345864664,0.68095238,0.475849731,0.168539325,95.71241603387851,4.9541287177761655,,4.714265953744168,4.017967312394434,1.3029792308807373,"German Marquez",15038,608566
2018,"Seranthony Domínguez","PHI",2,5,16,53,0,58,11.482764662520133,3.4137948996681473,0.620689981757845,0.2204724409448819,0.74427481,0.557251908,0.105263157,98.11325334821429,2.948277413349764,,2.850086584896224,3.035627608875128,1.301780343055725,"Seranthony Dominguez",19249,622554
2018,"Luke Weaver","STL",7,11,0,30,25,136.1,7.987774940060433,3.5647921220104415,1.2542787095962664,0.3179611650485437,0.68736142,0.424170616,0.126666666,93.78550807310971,4.951100169458947,,4.451385101441479,4.456829585841729,1.3016311824321747,"Luke Weaver",16918,596133
2023,"Caleb Ferguson","LAD",7,4,3,68,7,60.1,10.441990820888329,3.4309398411490224,0.5966851897650474,0.36363636363636365,0.72706935,0.49090909,0.09090909,95.87523258159972,3.4309398411490224,,3.337913302519994,3.681794201258826,1.3014342039823532,"Caleb Ferguson",19349,657571
2024,"Jason Adam","- - -",7,2,4,74,0,73.2,9.895928455881702,2.8099549936454213,0.6108597812272656,0.20958083832335328,0.79032258,0.429411764,0.073529411,95.55576760165663,1.9547512999272498,,3.0307331602392917,3.5440803306491606,1.2964560389518738,"Jason Adam",11861,592094
2023,"Shawn Armstrong","TBR",1,0,0,39,6,52,9.346154531783656,1.9038462935114855,0.34615387154754285,0.25,0.80912863,0.384057971,0.035714285,94.60510473194236,1.3846154861901714,,2.543501845760455,3.824034597799906,1.296147882938385,"Shawn Armstrong",12857,542888
2022,"Jason Adam","TBR",2,3,8,67,0,63.1,10.657896234718597,2.415789813202882,0.7105264156479064,0.19402985074626866,0.89361702,0.456521739,0.087719298,95.10422526041667,1.563158114425394,,2.8597993872106193,3.1658161043074653,1.295949935913086,"Jason Adam",11861,592094
2019,"Andrew Heaney","LAA",4,6,0,18,18,95.1,11.13986073419855,2.8321679832708178,1.8881119888472118,0.31196581196581197,0.75490196,0.336,0.183486238,,4.909091171002751,,4.630093467343417,4.177192476042678,1.2951364517211914,"Andrew Heaney",15423,571760
2018,"Jeremy Hellickson","WSN",5,3,0,19,19,91.1,6.405108775662747,1.970802700203922,1.0839414851121572,0.2518796992481203,0.71743929,0.459259259,0.123595505,89.83916935257848,3.4489047253568637,,4.222475253107261,4.266202369396564,1.2943522930145264,"Jeremy Hellickson",4371,476451
2022,"Anthony Bass","- - -",4,3,0,73,0,70.1,9.341233916302345,2.5592421688499574,0.7677726506549872,0.2556818181818182,0.89456869,0.412087912,0.086956521,95.04138901654412,1.5355453013099745,,2.9986869052698766,3.3419877570009695,1.2908638790249825,"Anthony Bass",7982,542914
2023,"J.P. France","HOU",11,6,0,24,23,136.1,6.667481678138401,3.1026894937871767,1.2542787315309862,0.28883495145631066,0.76683292,0.427906976,0.118012422,93.04735302324055,3.8288508646735373,,4.663353321216073,4.80410857131911,1.2897580415010452,"J.P. France",21212,641585
2021,"Drew Steckenrider","SEA",5,2,14,62,0,67.2,7.71428687399681,2.2610840837576855,0.6650247305169663,0.2568306010928962,0.86363636,0.37433155,0.065789473,94.23821673235736,1.995074191550899,,3.347374050604899,4.368431173868159,1.2889587879180908,"Drew Steckenrider",18806,608716
2020,"Chris Bassitt","OAK",5,2,0,11,11,63,7.857141905631183,2.4285711344678202,0.8571427533415835,0.27624309392265195,0.85585586,0.437837837,0.085714285,93.62193923028524,2.2857140089108894,,3.5882446641073864,4.492684549318467,1.2883073091506958,"Chris Bassitt",12304,605135
2020,"Julio Urías","LAD",3,0,0,11,10,55,7.363636363636363,2.9454545454545453,0.8181818181818182,0.2564102564102564,0.76785714,0.329113924,0.069444444,94.16152642697705,3.272727272727273,,3.7186920426108623,5.061169916933233,1.28495754301548,"Julio Urias",14765,628711
2019,"Matt Barnes","BOS",5,4,4,70,0,64.1,15.388605902828838,5.316063857340871,1.119171338387552,0.33858267716535434,0.77694236,0.469696969,0.195121951,96.77633506373355,3.7772032670579874,,3.276185661173983,2.9273374859835455,1.2832831144332886,"Matt Barnes",12863,598264
2019,"Adam Ottavino","NYY",6,5,2,73,0,66.1,11.939704900995325,5.427138591361512,0.678392323920189,0.28378378378378377,0.87804878,0.397350993,0.080645161,93.97841282894737,1.899498506976529,,3.440140250348071,4.319498983860375,1.2820100784301758,"Adam Ottavino",1247,493603
2018,"Jared Hughes","CIN",4,3,7,72,0,78.2,6.749999563572799,2.631355762070752,0.457627089055783,0.2523809523809524,0.85078534,0.653846153,0.108108108,92.92087830219072,1.9449151284870776,,3.2748383480390926,3.390640357039882,1.281958818435669,"Jared Hughes",9325,453172
2023,"Kevin Ginkel","ARI",9,1,4,60,0,65.1,9.642859019621833,3.168367963590031,0.41326538655522144,0.24358974358974358,0.67961165,0.503144654,0.056603773,95.72442434210527,2.4795923193313287,,2.8570810983698203,3.601381900772327,1.2784229516983032,"Kevin Ginkel",19876,656464
2024,"Casey Mize","DET",2,6,0,22,20,102.1,6.85993487473011,2.550488607271451,0.9674267131029642,0.3313253012048193,0.6954612,0.48973607,0.108910891,95.73400341940066,4.485342033477379,,3.9482387383729987,4.043152572821671,1.2780588753521442,"Casey Mize",20492,663554
2024,"Ben Brown","CHC",1,3,0,15,8,55.1,10.40963879343145,3.0903615167999616,0.813253030736832,0.2706766917293233,0.72222222,0.386861313,0.080645161,96.7000759956532,3.578313335242061,,3.112262909574006,3.631742220049449,1.2777663171291351,"Ben Brown",23590,676962
2021,"Ryan Yarbrough","TBR",9,7,0,30,21,155,6.7935483870967746,1.5677419354838709,1.4516129032258065,0.2905263157894737,0.62804878,0.357723577,0.12755102,86.71257331463279,5.109677419354838,,4.453905090208977,4.588195263185809,1.2772635519504547,"Ryan Yarbrough",16502,642232
2021,"A.J. Minter","ATL",3,6,0,61,0,52.1,9.80255015246887,3.4394912815680247,0.34394912815680245,0.2978723404255319,0.61093248,0.45,0.041666666,96.10544774865592,3.783440409724827,,2.6923270000270376,3.8137804332043865,1.2741743326187134,"A.J. Minter",18655,621345
2019,"Dinelson Lamet","SDP",3,5,0,14,14,73,12.945205479452055,3.6986301369863015,1.4794520547945205,0.3105590062111801,0.73566085,0.363095238,0.196721311,95.99337938474387,4.068493150684931,,3.9126396126943095,3.437866445559345,1.2719557285308838,"Dinelson Lamet",17186,659275
2021,"Domingo Germán","NYY",4,5,0,22,18,98.1,8.96949155442025,2.4711864486668036,1.5559322084198393,0.2706766917293233,0.70063694,0.421985815,0.138211382,93.54515693380743,4.576271201234821,,4.309017176996596,4.268507430124196,1.2719422280788422,"Domingo German",17149,593334
2018,"Danny Duffy","KCR",8,12,0,28,28,155,8.187096774193549,4.064516129032258,1.335483870967742,0.3039647577092511,0.734714,0.353813559,0.11442786,93.3532245964404,4.877419354838709,,4.7023670596461145,4.915106638496922,1.2716008424758911,"Danny Duffy",3542,518633
2018,"Dylan Covey","CHW",5,14,0,27,21,121.2,6.731506990020062,3.846575422868607,0.9616438557171517,0.3020833333333333,0.61893204,0.551282051,0.134020618,94.3768965558308,5.178082300015432,,4.385089135620067,4.312815143842419,1.2713271602988243,"Dylan Covey",14825,592229
2020,"Brad Keller","KCR",5,3,0,9,9,54.2,5.7621945858285875,2.7987802274024567,0.3292682620473478,0.23270440251572327,0.76086957,0.528301886,0.051282051,93.0797684832317,2.4695119653551085,,3.4292241712612195,4.329278721772313,1.2700746059417725,"Brad Keller",15734,641745
2021,"José Suarez","LAA",8,8,0,23,14,98.1,7.779661117549328,3.2949152968444215,1.0067796740357955,0.26714801444043323,0.72992701,0.480701754,0.118279569,92.94479505647014,3.752542421406147,,4.115796846561273,4.330227470752016,1.2684375047683716,"Jose Suarez",19911,660761
2021,"Tyler Rogers","SFG",7,1,13,80,0,81,6.111111111111111,1.4444444444444444,0.5555555555555556,0.2782258064516129,0.81176471,0.576,0.076923076,83.03339048873546,2.2222222222222223,,3.281145233578152,3.894522248742021,1.2679529190063477,"Tyler Rogers",15541,643511
2019,"Jordan Zimmermann","DET",1,13,0,23,23,112,6.589286163145212,2.0089287082759797,1.5267858182897445,0.3387096774193548,0.58232932,0.419270833,0.147286821,90.53141531152038,6.910714756469369,,4.785438154181663,4.871219934774796,1.2647579908370972,"Jordan Zimmermann",4505,519455
2024,"Kevin Ginkel","ARI",8,3,5,72,0,70,9.90000215802921,1.9285718489667292,0.7714287395866917,0.33157894736842103,0.71246819,0.438144329,0.086956521,96.1226097020934,3.2142864149445485,,2.852193995495217,3.2283166493307176,1.2641870975494385,"Kevin Ginkel",19876,656464
2022,"Brayan Bello","BOS",2,8,0,13,11,57.1,8.63372126532737,4.238372257524345,0.15697675027867944,0.40437158469945356,0.68226121,0.557377049,0.023809523,97.01571425571237,4.709302508360383,,2.9380123902424535,3.795724893873832,1.261668797582388,"Brayan Bello",23920,678394
2019,"Luke Jackson","ATL",9,2,18,70,0,72.2,13.128442204808534,3.2201839370285086,1.2385322834725032,0.38596491228070173,0.77777778,0.604519774,0.256410256,96.24741231540085,3.8394500787647603,,3.24153241534073,2.5201428106318557,1.2600492238998413,"Luke Jackson",11752,592426
2023,"Tim Mayza","TOR",3,1,1,69,0,53.1,8.94375341177117,2.5312509655956137,0.3375001287460818,0.3310344827586207,0.88424437,0.58219178,0.071428571,,1.5187505793573681,,2.5987901091574668,2.9792999251342547,1.2597382068634033,"Tim Mayza",15042,641835
2019,"Mark Melancon","- - -",5,2,12,66,0,67.1,9.08911036986999,2.4059409802597034,0.534653551168823,0.3489583333333333,0.73770492,0.62051282,0.121212121,92.20253619025735,3.608911470389555,,2.8575737749287926,3.0602044129666854,1.259127676486969,"Mark Melancon",4264,453343
2018,"Trevor Richards","MIA",4,9,0,25,25,126.1,9.261212974591581,3.846965389445734,1.0686014970682594,0.30903790087463556,0.72327044,0.357954545,0.109489051,90.91201363357843,4.416886187882139,,4.0469750400095545,4.294504849436492,1.257934808731079,"Trevor Richards",19309,670950
2018,"Héctor Rondón","HOU",2,5,15,63,0,59,10.220342287077269,3.0508484439036625,0.6101696887807325,0.33962264150943394,0.77348066,0.456790123,0.075471698,97.30951410746403,3.2033908660988457,,2.7875500992980324,3.3898486024883328,1.256237506866455,"Hector Rondon",2391,444468
2019,"Kenley Jansen","LAD",5,3,33,62,0,63,11.428572812588746,2.285714562517749,1.2857144414162338,0.2727272727272727,0.73630137,0.324840764,0.132352941,,3.714286164091342,,3.4838507782274646,3.7737873208442987,1.2560787200927734,"Kenley Jansen",3096,445276
2022,"Aaron Civale","CLE",5,6,0,20,20,97,9.092783505154639,2.0412371134020617,1.2989690721649485,0.29699248120300753,0.625,0.412186379,0.130841121,90.8922885237069,4.917525773195877,,3.865008321250837,3.621704467885273,1.2542442083358765,"Aaron Civale",19479,650644
2024,"Gavin Williams","CLE",3,10,0,16,16,76,9.355263157894736,3.789473684210526,0.8289473684210527,0.3080568720379147,0.66872428,0.405529953,0.084337349,96.63327858664773,4.855263157894737,,3.666479778289795,4.120383695611044,1.2539026737213135,"Gavin Williams",30122,668909
2019,"Mitch Keller","PIT",1,5,0,11,11,48,12.1875,3,1.125,0.4748201438848921,0.5955335,0.391608391,0.130434782,95.3966110878076,7.125,,3.193176142374675,3.4744984459131962,1.253592848777771,"Mitch Keller",17594,656605
2022,"Mitch White","- - -",1,7,0,25,18,99,7.090909637367144,3.1818184270237184,0.8181818812346704,0.32063492063492066,0.6351551,0.429906542,0.077586206,93.69356745302288,5.454545874897803,,3.8700068176212366,4.422762929503658,1.2528409883379936,"Mitch White",19225,669952
2018,"Scott Oberg","COL",8,1,0,56,0,58.2,8.744322540964179,1.8409100086240378,0.6136366695413459,0.26973684210526316,0.79044118,0.561290322,0.133333333,95.56612344457014,2.4545466781653835,,2.8706587040472886,2.828870949299078,1.2525557279586792,"Scott Oberg",13911,623184
2019,"John Brebbia","STL",3,4,0,66,0,72.2,10.775231997520516,3.3440375164718845,0.7431194481048632,0.292817679558011,0.71960298,0.268817204,0.063829787,93.67741880458516,3.5917439991735054,,3.131440648140801,4.631239450015622,1.2513505220413208,"John Brebbia",12777,605154
2019,"Michael Lorenzen","CIN",1,4,7,73,0,83.1,9.180003922120816,3.0240012919927395,0.9720004152833805,0.2694063926940639,0.80796253,0.443946188,0.125,97.21159561820652,2.9160012458501416,,3.658009665405354,3.9726836818561972,1.2511073350906372,"Michael Lorenzen",14843,547179
2024,"Mitch Spence","OAK",8,10,0,35,24,151.1,7.493392605666754,2.6167402749947395,1.1894273977248817,0.31868131868131866,0.72727273,0.484143763,0.122699386,,4.579295481240794,,4.210532716292747,4.121043966823202,1.2479561120271683,"Mitch Spence",27707,687765
2024,"Patrick Sandoval","LAA",2,8,0,16,16,79.2,9.150627907170504,3.9539750216168845,0.9037657192267164,0.3407079646017699,0.66189624,0.45021645,0.102564102,93.99777631222943,5.08368217065028,,3.8694086710216857,4.044345777258426,1.2468241453170776,"Patrick Sandoval",19447,663776
2021,"Casey Mize","DET",7,9,0,30,30,150.1,7.064301791114614,2.454545537590671,1.4368071439555148,0.2535885167464115,0.79514825,0.480637813,0.162162162,94.08131445590327,3.711751788551746,,4.713271425234075,4.374860735747822,1.246364712715149,"Casey Mize",20492,663554
2021,"Kwang Hyun Kim","STL",7,7,1,27,21,106.2,6.750000221282251,3.290625107875097,1.0125000331923377,0.27129337539432175,0.76489533,0.473846153,0.109090909,89.39699963675034,3.4593751134071535,,4.341909160884098,4.698907615632142,1.2458397522568703,"Kwang Hyun Kim",27458,547942
2018,"Jose Alvarez","LAA",6,4,1,76,0,63,8.428575511423995,3.142858665276744,0.42857163617410143,0.2742857142857143,0.77683616,0.450292397,0.050847457,91.88583702427822,2.714287029102642,,3.0493204108411205,3.977023888623208,1.2455593347549438,"Jose Alvarez",5358,501625
2021,"Aaron Bummer","CHW",5,5,2,62,0,56.1,11.982251225364555,4.633137140474295,0.4792900490145822,0.29770992366412213,0.66384181,0.761194029,0.176470588,,3.514793692773603,,2.9570163229050053,2.7971492362634933,1.2422547340393066,"Aaron Bummer",16258,607481
2018,"Iván Nova","PIT",9,9,0,29,29,161,6.372670203483041,1.9565215537009337,1.4534160113206935,0.2876984126984127,0.73732719,0.455598455,0.147727272,93.14762430297398,4.192546186502001,,4.570369330346931,4.276482757385805,1.2395005226135254,"Ivan Nova",1994,467100
2023,"Julio Urías","LAD",11,8,0,21,21,117.1,8.974432207212978,1.8409091707103544,1.8409091707103544,0.2829581993569132,0.74723247,0.370820668,0.161073825,92.8655462184874,4.6022729267758855,,4.686858603382902,4.127336516672884,1.2382227182388306,"Julio Urias",14765,628711
2019,"Will Smith","SFG",6,0,34,63,0,65.1,13.224490825457735,2.8928573680688796,1.3775511276518473,0.27692307692307694,0.88679245,0.420289855,0.204081632,92.75858252053388,2.7551022553036946,,3.2293155993485843,2.7314240536848295,1.238153100013733,"Will Smith",8048,519293
2023,"Andrew Heaney","TEX",10,6,0,34,28,147.1,9.223982636825763,3.6651586636393763,1.4049774877284276,0.3022670025188917,0.76880531,0.400479616,0.132183908,92.5328795495103,4.15384648545796,,4.6600178472254985,4.583207016573052,1.2360596507787704,"Andrew Heaney",15423,571760
2023,"Dustin May","LAD",4,1,0,9,9,48,6.375,3,0.1875,0.208955223880597,0.72368421,0.451851851,0.021276595,97.55320548052764,2.625,,3.2342070261637375,4.582280618573229,1.234876036643982,"Dustin May",19716,669160
2022,"Jake Odorizzi","- - -",6,6,0,22,22,106.1,7.278997474514741,2.9623826931164645,1.1849530772465857,0.2920634920634921,0.69131833,0.31707317,0.091503267,92.19317620056498,4.40125428691589,,4.27857529990588,4.697037894235114,1.2332514710724354,"Jake Odorizzi",6397,543606
2018,"Matt Barnes","BOS",6,4,0,62,0,61.2,14.010813988741361,4.524325350531065,0.729729895246946,0.32061068702290074,0.75342466,0.529850746,0.113636363,96.81198517298188,3.6486494762347297,,2.7063774187326026,2.830773084524652,1.232965350151062,"Matt Barnes",12863,598264
2022,"Pete Fairbanks","TBR",0,0,8,24,0,24,14.250001132488341,1.1250000894069743,0.3750000298023248,0.26666666666666666,0.89041096,0.533333333,0.076923076,99.17966941550925,1.1250000894069743,,0.8624308228492596,1.1226309373388639,1.2322888374328613,"Pete Fairbanks",17998,664126
